example_id                                                     | status | run_time        |
./spec/services/order/cancellation_spec.rb[1:2:1:3]            | passed | 0.0035 seconds  |
./spec/services/order/cancellation_spec.rb[1:2:1:4]            | passed | 0.00408 seconds |
./spec/services/order/cancellation_spec.rb[1:2:1:5]            | passed | 0.00348 seconds |
./spec/services/order/cancellation_spec.rb[1:2:1:6]            | passed | 0.00364 seconds |
./spec/services/order/cancellation_spec.rb[1:2:2:1]            | passed | 0.00329 seconds |
./spec/services/order/cancellation_spec.rb[1:2:2:2]            | passed | 0.00334 seconds |
./spec/services/order/cancellation_spec.rb[1:2:3:1]            | passed | 0.00197 seconds |
./spec/services/order/cancellation_spec.rb[1:2:3:2]            | passed | 0.00204 seconds |
./spec/services/order/cancellation_spec.rb[1:2:4:1]            | passed | 0.00224 seconds |
./spec/services/order/cancellation_spec.rb[1:2:4:2]            | passed | 0.00222 seconds |
./spec/services/order/cancellation_spec.rb[1:2:5:1]            | passed | 0.00289 seconds |
./spec/services/service_spec.rb[1:1:1:1]                       | passed | 0.00016 seconds |
./spec/services/service_spec.rb[1:1:1:2]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:1:1:3]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:1:1:4]                       | passed | 0.00017 seconds |
./spec/services/service_spec.rb[1:1:2:1]                       | passed | 0.00014 seconds |
./spec/services/service_spec.rb[1:1:2:2]                       | passed | 0.00016 seconds |
./spec/services/service_spec.rb[1:1:2:3]                       | passed | 0.00016 seconds |
./spec/services/service_spec.rb[1:1:3:1]                       | passed | 0.00014 seconds |
./spec/services/service_spec.rb[1:1:3:2]                       | passed | 0.00022 seconds |
./spec/services/service_spec.rb[1:1:4:1:1]                     | passed | 0.00017 seconds |
./spec/services/service_spec.rb[1:1:4:2:1]                     | passed | 0.00026 seconds |
./spec/services/service_spec.rb[1:1:5:1:1]                     | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:1:5:2:1]                     | passed | 0.00021 seconds |
./spec/services/service_spec.rb[1:1:6:1]                       | passed | 0.00022 seconds |
./spec/services/service_spec.rb[1:1:7:1]                       | passed | 0.00022 seconds |
./spec/services/service_spec.rb[1:1:8:1]                       | passed | 0.00024 seconds |
./spec/services/service_spec.rb[1:1:8:2:1]                     | passed | 0.00021 seconds |
./spec/services/service_spec.rb[1:1:9:1]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:1:9:2:1]                     | passed | 0.00103 seconds |
./spec/services/service_spec.rb[1:1:10:1]                      | passed | 0.00016 seconds |
./spec/services/service_spec.rb[1:2:1:1]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:2:1:2]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:2:2:1]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:2:2:2]                       | passed | 0.0004 seconds  |
./spec/services/service_spec.rb[1:2:3:1]                       | passed | 0.00014 seconds |
./spec/services/service_spec.rb[1:2:3:2]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:2:4:1]                       | passed | 0.00021 seconds |
./spec/services/service_spec.rb[1:3:1:1]                       | passed | 0.00016 seconds |
./spec/services/service_spec.rb[1:3:1:2]                       | passed | 0.00017 seconds |
./spec/services/service_spec.rb[1:3:1:3]                       | passed | 0.00017 seconds |
./spec/services/service_spec.rb[1:3:2:1]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:3:2:2]                       | passed | 0.00019 seconds |
./spec/services/service_spec.rb[1:3:2:3]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:4:1:1]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:4:1:2]                       | passed | 0.00035 seconds |
./spec/services/service_spec.rb[1:4:2:1]                       | passed | 0.00016 seconds |
./spec/services/service_spec.rb[1:4:2:2]                       | passed | 0.00015 seconds |
./spec/services/service_spec.rb[1:5:1]                         | passed | 0.00022 seconds |
./spec/services/service_spec.rb[1:5:2]                         | passed | 0.00018 seconds |
./spec/services/service_spec.rb[1:5:3]                         | passed | 0.00466 seconds |
./spec/value_objects/money_spec.rb[1:1:1]                      | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:1:2]                      | passed | 0.00022 seconds |
./spec/value_objects/money_spec.rb[1:1:3]                      | passed | 0.00014 seconds |
./spec/value_objects/money_spec.rb[1:1:4]                      | passed | 0.00016 seconds |
./spec/value_objects/money_spec.rb[1:1:5]                      | passed | 0.00014 seconds |
./spec/value_objects/money_spec.rb[1:1:6]                      | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:2:1:1]                    | passed | 0.00017 seconds |
./spec/value_objects/money_spec.rb[1:2:1:2]                    | passed | 0.00019 seconds |
./spec/value_objects/money_spec.rb[1:2:2:1]                    | passed | 0.00017 seconds |
./spec/value_objects/money_spec.rb[1:2:2:2]                    | passed | 0.00026 seconds |
./spec/value_objects/money_spec.rb[1:2:3:1]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:2:3:2]                    | passed | 0.00016 seconds |
./spec/value_objects/money_spec.rb[1:2:4:1]                    | passed | 0.00018 seconds |
./spec/value_objects/money_spec.rb[1:2:4:2]                    | passed | 0.00018 seconds |
./spec/value_objects/money_spec.rb[1:2:5:1]                    | passed | 0.00023 seconds |
./spec/value_objects/money_spec.rb[1:3:1:1]                    | passed | 0.00016 seconds |
./spec/value_objects/money_spec.rb[1:3:1:2]                    | passed | 0.00014 seconds |
./spec/value_objects/money_spec.rb[1:3:1:3]                    | passed | 0.00014 seconds |
./spec/value_objects/money_spec.rb[1:3:2:1]                    | passed | 0.00014 seconds |
./spec/value_objects/money_spec.rb[1:3:2:2]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:3:2:3]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:3:3:1]                    | passed | 0.00014 seconds |
./spec/value_objects/money_spec.rb[1:3:3:2]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:4:1:1]                    | passed | 0.00016 seconds |
./spec/value_objects/money_spec.rb[1:4:1:2]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:4:2:1]                    | passed | 0.00022 seconds |
./spec/value_objects/money_spec.rb[1:4:2:2]                    | passed | 0.00016 seconds |
./spec/value_objects/money_spec.rb[1:4:2:3]                    | passed | 0.00016 seconds |
./spec/value_objects/money_spec.rb[1:4:3:1]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:4:3:2]                    | passed | 0.00017 seconds |
./spec/value_objects/money_spec.rb[1:5:1:1]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:5:2:1]                    | passed | 0.00014 seconds |
./spec/value_objects/money_spec.rb[1:5:3:1]                    | passed | 0.00026 seconds |
./spec/value_objects/money_spec.rb[1:6:1:1]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:6:1:2]                    | passed | 0.00015 seconds |
./spec/value_objects/money_spec.rb[1:6:2:1]                    | passed | 0.00016 seconds |
./spec/value_objects/person_name_spec.rb[1:1:1]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:1:2]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:1:3]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:1:4]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:1:5]                | passed | 0.00031 seconds |
./spec/value_objects/person_name_spec.rb[1:2:1]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:2:2]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:2:3]                | passed | 0.00015 seconds |
./spec/value_objects/person_name_spec.rb[1:3:1]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:3:2]                | passed | 0.00015 seconds |
./spec/value_objects/person_name_spec.rb[1:4:1]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:4:2]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:4:3]                | passed | 0.00015 seconds |
./spec/value_objects/person_name_spec.rb[1:4:4]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:5:1]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:5:2]                | passed | 0.00015 seconds |
./spec/value_objects/person_name_spec.rb[1:5:3]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:6:1]                | passed | 0.00015 seconds |
./spec/value_objects/person_name_spec.rb[1:6:2]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:6:3]                | passed | 0.00016 seconds |
./spec/value_objects/person_name_spec.rb[1:6:4]                | passed | 0.00022 seconds |
./spec/value_objects/person_name_spec.rb[1:7:1]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:7:2]                | passed | 0.00014 seconds |
./spec/value_objects/person_name_spec.rb[1:7:3]                | passed | 0.00015 seconds |
./spec/value_objects/person_name_spec.rb[1:8:1]                | passed | 0.00018 seconds |
./spec/value_objects/person_name_spec.rb[1:8:2]                | passed | 0.00028 seconds |
./spec/value_objects/person_name_spec.rb[1:9:1]                | passed | 0.00035 seconds |
./spec/value_objects/person_name_spec.rb[1:9:2]                | passed | 0.00019 seconds |
./spec/value_objects/person_name_spec.rb[1:10:1]               | passed | 0.00019 seconds |
./spec/value_objects/person_name_spec.rb[1:11:1]               | passed | 0.00018 seconds |
./spec/value_objects/person_name_spec.rb[1:11:2]               | passed | 0.00019 seconds |
./spec/value_objects/person_name_spec.rb[1:11:3]               | passed | 0.00019 seconds |
./spec/value_objects/person_name_spec.rb[1:11:4]               | passed | 0.00019 seconds |
./spec/value_objects/person_name_spec.rb[1:11:5]               | passed | 0.00017 seconds |
./spec/value_objects/tracking_info_spec.rb[1:1:1]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:1:2]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:1:3]              | passed | 0.00014 seconds |
./spec/value_objects/tracking_info_spec.rb[1:1:4]              | passed | 0.00028 seconds |
./spec/value_objects/tracking_info_spec.rb[1:1:5]              | passed | 0.00016 seconds |
./spec/value_objects/tracking_info_spec.rb[1:1:6]              | passed | 0.00016 seconds |
./spec/value_objects/tracking_info_spec.rb[1:2:1]              | passed | 0.00016 seconds |
./spec/value_objects/tracking_info_spec.rb[1:2:2]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:2:3]              | passed | 0.00016 seconds |
./spec/value_objects/tracking_info_spec.rb[1:3:1]              | passed | 0.00027 seconds |
./spec/value_objects/tracking_info_spec.rb[1:3:2]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:4:1]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:4:2]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:5:1]              | passed | 0.00016 seconds |
./spec/value_objects/tracking_info_spec.rb[1:5:2]              | passed | 0.00016 seconds |
./spec/value_objects/tracking_info_spec.rb[1:6:1]              | passed | 0.00014 seconds |
./spec/value_objects/tracking_info_spec.rb[1:6:2]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:6:3]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:6:4]              | passed | 0.00023 seconds |
./spec/value_objects/tracking_info_spec.rb[1:6:5]              | passed | 0.00016 seconds |
./spec/value_objects/tracking_info_spec.rb[1:6:6]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:7:1]              | passed | 0.00015 seconds |
./spec/value_objects/tracking_info_spec.rb[1:7:2]              | passed | 0.00014 seconds |
./spec/value_objects/tracking_info_spec.rb[1:7:3]              | passed | 0.00018 seconds |
./spec/value_objects/tracking_info_spec.rb[1:8:1]              | passed | 0.00017 seconds |
